timestamp,database,workload,nodes,threads,duration,throughput,readOperationCount,readAvgLatency,readMinLatency,readMaxLatency,readPer95Latency,readPer99Latency,insertOperationCount,insertAvgLatency,insertMinLatency,insertMaxLatency,insertPer95Latency,insertPer99Latency,updateOperationCount,updateAvgLatency,updateMinLatency,updateMaxLatency,updatePer95Latency,updatePer99Latency,scanOperationCount,scanAvgLatency,scanMinLatency,scanMaxLatency,scanPer95Latency,scanPer99Latency,rmwOperationCount,rmwAvgLatency,rmwMinLatency,rmwMaxLatency,rmwPer95Latency,rmwPer99Latency
2018-05-11 08:33:37,postgres,a,1,3,60.000000,26.807419,776.000000,64091.756443,284.000000,239615.000000,153343.000000,191359.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834.000000,152680.163070,20128.000000,404479.000000,276479.000000,334335.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-11 08:35:41,postgres,a,1,9,60.000000,48.250644,1471.000000,97104.533651,281.000000,6836223.000000,199935.000000,264703.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1432.000000,276937.094972,73920.000000,7729151.000000,352255.000000,786943.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-11 08:37:43,postgres,a,1,15,60.000000,69.723733,2058.000000,105659.034985,264.000000,5623807.000000,231551.000000,303359.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2134.000000,318836.333646,70528.000000,6205439.000000,433151.000000,1693695.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-11 08:39:43,postgres,a,1,21,60.000000,95.699978,2814.000000,91664.110163,253.000000,1352703.000000,246399.000000,302079.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2948.000000,339804.135685,65984.000000,4390911.000000,488191.000000,1682431.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-11 08:41:44,postgres,a,1,27,60.000000,138.510822,4230.000000,89789.828132,249.000000,402431.000000,259711.000000,300287.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4115.000000,301160.188578,72064.000000,2568191.000000,467711.000000,601599.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-11 08:43:50,postgres,a,1,33,60.000000,135.200186,4099.000000,90133.000244,247.000000,541695.000000,301567.000000,376319.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4046.000000,397659.721206,101824.000000,3414015.000000,649215.000000,912383.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-11 08:45:51,postgres,a,1,39,60.000000,187.938615,5731.000000,72648.226139,244.000000,474111.000000,252287.000000,316927.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5597.000000,343481.836698,83968.000000,5283839.000000,542207.000000,1590271.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-11 08:47:52,postgres,a,1,45,60.000000,161.564626,4912.000000,66556.401059,243.000000,848895.000000,244607.000000,339967.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4873.000000,487410.538067,82944.000000,16007167.000000,778239.000000,3196927.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-11 08:49:53,postgres,b,1,3,60.000000,123.358880,7023.000000,20550.948597,235.000000,191615.000000,87615.000000,129343.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,381.000000,92348.199475,11600.000000,314879.000000,182527.000000,248063.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-11 08:51:54,postgres,b,1,9,60.000000,170.373451,9738.000000,45710.950811,213.000000,331263.000000,154239.000000,222207.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,504.000000,185880.761905,37312.000000,525823.000000,324351.000000,396031.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
