timestamp,database,workload,nodes,threads,duration,throughput,readOperationCount,readAvgLatency,readMinLatency,readMaxLatency,readPer95Latency,readPer99Latency,insertOperationCount,insertAvgLatency,insertMinLatency,insertMaxLatency,insertPer95Latency,insertPer99Latency,updateOperationCount,updateAvgLatency,updateMinLatency,updateMaxLatency,updatePer95Latency,updatePer99Latency,scanOperationCount,scanAvgLatency,scanMinLatency,scanMaxLatency,scanPer95Latency,scanPer99Latency,rmwOperationCount,rmwAvgLatency,rmwMinLatency,rmwMaxLatency,rmwPer95Latency,rmwPer99Latency
2018-05-10 07:36:02,postgres,a,1,3,60.000000,29.935235,917.000000,60782.248637,278.000000,224127.000000,148095.000000,164095.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,881.000000,139617.262202,16608.000000,421887.000000,238847.000000,310015.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 07:38:03,postgres,a,1,9,60.000000,51.780849,1589.000000,86740.796728,280.000000,2998271.000000,192255.000000,230527.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1528.000000,255394.492147,39200.000000,4448255.000000,357119.000000,1166335.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 07:40:04,postgres,a,1,15,60.000000,80.606544,2443.000000,89508.187474,262.000000,675327.000000,227327.000000,286975.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2405.000000,282600.834927,80704.000000,1810431.000000,431871.000000,1195007.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 07:42:04,postgres,a,1,21,60.000000,97.206333,2894.000000,89941.166551,252.000000,907775.000000,237183.000000,285183.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2969.000000,336730.686426,92608.000000,7176191.000000,445695.000000,2091007.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 07:44:05,postgres,a,1,27,60.000000,144.332636,4399.000000,82347.834962,223.000000,384255.000000,246143.000000,291839.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4293.000000,292913.144188,73152.000000,1166335.000000,454399.000000,574975.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 07:46:06,postgres,a,1,33,60.000000,143.087244,4312.000000,84382.169527,231.000000,469759.000000,283391.000000,342271.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4305.000000,374632.206272,103296.000000,3514367.000000,591871.000000,946687.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 07:48:07,postgres,a,1,39,60.000000,189.213394,5741.000000,71742.893050,205.000000,460799.000000,246655.000000,317439.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5668.000000,340002.184898,91520.000000,4743167.000000,556031.000000,1192959.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 07:50:08,postgres,a,1,45,60.000000,176.664687,5347.000000,59110.103984,256.000000,697855.000000,215295.000000,301055.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5361.000000,444999.914941,66112.000000,21921791.000000,803839.000000,4489215.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 07:52:09,postgres,b,1,3,60.000000,128.493757,7343.000000,19718.158246,236.000000,240127.000000,86143.000000,125695.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,385.000000,90777.735065,14728.000000,260351.000000,174719.000000,218239.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 07:54:10,postgres,b,1,9,60.000000,178.038238,10213.000000,44170.601586,211.000000,338943.000000,146175.000000,215807.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,496.000000,177446.161290,40064.000000,402943.000000,309503.000000,376831.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
