timestamp,database,workload,nodes,threads,duration,throughput,readOperationCount,readAvgLatency,readMinLatency,readMaxLatency,readPer95Latency,readPer99Latency,insertOperationCount,insertAvgLatency,insertMinLatency,insertMaxLatency,insertPer95Latency,insertPer99Latency,updateOperationCount,updateAvgLatency,updateMinLatency,updateMaxLatency,updatePer95Latency,updatePer99Latency,scanOperationCount,scanAvgLatency,scanMinLatency,scanMaxLatency,scanPer95Latency,scanPer99Latency,rmwOperationCount,rmwAvgLatency,rmwMinLatency,rmwMaxLatency,rmwPer95Latency,rmwPer99Latency
2018-05-12 14:36:10,postgres,a,1,49,60.000000,143.134393,4328.000000,169500.931839,261.000000,789503.000000,390399.000000,473087.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4301.000000,507433.612648,130496.000000,10387455.000000,774655.000000,2131967.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 14:38:11,postgres,a,1,52,60.000000,144.281850,4424.000000,135957.946881,236.000000,1054719.000000,379903.000000,497407.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4430.000000,538279.693002,124480.000000,12738559.000000,1377279.000000,3137535.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 14:40:13,postgres,a,1,55,60.000000,142.231481,4374.000000,118678.852080,233.000000,2385919.000000,360447.000000,586751.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4297.000000,648472.880614,90176.000000,17186815.000000,1767423.000000,5070847.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 14:42:15,postgres,a,1,58,60.000000,135.761371,4088.000000,92747.538160,240.000000,6692863.000000,305919.000000,480255.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4150.000000,749100.537831,176000.000000,27230207.000000,1778687.000000,8552447.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 14:44:16,postgres,a,1,61,60.000000,202.471499,6128.000000,77174.758649,240.000000,527871.000000,274175.000000,385279.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6144.000000,519474.088542,117376.000000,25952255.000000,636415.000000,7196671.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 14:46:18,postgres,a,1,64,60.000000,160.777010,4875.000000,68416.874256,259.000000,582655.000000,254719.000000,364799.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4966.000000,709352.267418,118976.000000,45776895.000000,884735.000000,8216575.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 14:48:19,postgres,a,1,67,60.000000,179.953579,5464.000000,61952.285688,252.000000,950783.000000,223999.000000,387583.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5468.000000,674939.306511,75456.000000,37093375.000000,1727487.000000,9814015.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 14:50:21,postgres,a,1,70,60.000000,189.313952,5823.000000,52902.011850,248.000000,857599.000000,205055.000000,310015.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5742.000000,681517.068617,110400.000000,43253759.000000,875519.000000,12435455.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 14:52:22,postgres,b,1,49,60.000000,353.450133,20240.000000,106555.185919,159.000000,954367.000000,380415.000000,540159.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1084.000000,720305.239852,239616.000000,2752511.000000,1161215.000000,1419263.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 14:54:25,postgres,b,1,52,60.000000,316.735305,18469.000000,102937.341166,163.000000,1258495.000000,376063.000000,576511.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,989.000000,1256123.405460,165120.000000,7258111.000000,3180543.000000,4052991.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 14:56:28,postgres,b,1,55,60.000000,364.569728,20982.000000,108862.473596,170.000000,1438719.000000,412415.000000,604671.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1069.000000,952742.675398,265216.000000,5238783.000000,1558527.000000,2306047.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 14:58:29,postgres,b,1,58,60.000000,377.671514,21983.000000,98648.737024,145.000000,1381375.000000,375551.000000,551423.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1237.000000,1081269.613581,56192.000000,7086079.000000,2869247.000000,4153343.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:00:31,postgres,b,1,61,60.000000,368.306300,21194.000000,100283.593328,153.000000,1359871.000000,409343.000000,646655.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1104.000000,1389532.521739,290560.000000,19709951.000000,2365439.000000,6848511.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:02:32,postgres,b,1,64,60.000000,422.586433,24814.000000,107557.178407,153.000000,1295359.000000,418815.000000,594943.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1331.000000,914451.522164,315392.000000,4718591.000000,1858559.000000,3022847.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:04:35,postgres,b,1,67,60.000000,353.343465,20322.000000,93531.453105,159.000000,1188863.000000,389119.000000,618495.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1068.000000,1986609.977528,272384.000000,25198591.000000,3465215.000000,11051007.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:06:36,postgres,b,1,70,60.000000,380.041169,21887.000000,102282.831452,160.000000,1527807.000000,426495.000000,668159.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1191.000000,1653145.578505,289280.000000,38699007.000000,2545663.000000,10698751.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:08:39,postgres,c,1,49,60.000000,453.160513,27515.000000,106877.305688,160.000000,2260991.000000,421887.000000,668159.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:10:40,postgres,c,1,52,60.000000,422.958627,25578.000000,122025.544609,146.000000,2131967.000000,505343.000000,792575.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:12:41,postgres,c,1,55,60.000000,478.019535,29022.000000,113685.254083,148.000000,2026495.000000,464895.000000,699903.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:14:43,postgres,c,1,58,60.000000,446.098563,26939.000000,129113.816734,156.000000,2586623.000000,540159.000000,787455.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:16:44,postgres,c,1,61,60.000000,414.677991,25144.000000,145714.593143,160.000000,2531327.000000,623103.000000,914431.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:18:45,postgres,c,1,64,60.000000,425.499333,25841.000000,148682.610425,160.000000,2033663.000000,631807.000000,900607.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:20:46,postgres,c,1,67,60.000000,403.482784,24514.000000,164223.537122,160.000000,2406399.000000,697343.000000,1000959.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:22:47,postgres,c,1,70,60.000000,430.350554,26124.000000,161007.238631,161.000000,2394111.000000,668159.000000,997375.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:24:54,postgres,f,1,49,60.000000,226.850553,13751.000000,32770.413206,215.000000,863231.000000,136703.000000,202239.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6839.000000,364160.507677,55488.000000,19054591.000000,496639.000000,4804607.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6839.000000,397703.626846,65664.000000,19054591.000000,547327.000000,4804607.000000
2018-05-12 15:26:56,postgres,f,1,52,60.000000,217.745265,13186.000000,34695.703473,213.000000,402943.000000,155775.000000,228095.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6559.000000,406401.453880,76544.000000,21970943.000000,561151.000000,4435967.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6559.000000,441356.553133,95808.000000,21970943.000000,616447.000000,4440063.000000
2018-05-12 15:28:57,postgres,f,1,55,60.000000,229.736433,13894.000000,33991.134590,195.000000,417279.000000,139135.000000,205311.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7094.000000,398511.603045,49312.000000,26820607.000000,395519.000000,7266303.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7094.000000,431952.500705,72512.000000,26820607.000000,463615.000000,7266303.000000
2018-05-12 15:30:59,postgres,f,1,58,60.000000,183.210754,11135.000000,42133.886035,217.000000,575487.000000,185983.000000,280319.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5483.000000,549644.609156,36096.000000,31817727.000000,678399.000000,7815167.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5483.000000,592385.453219,114880.000000,31817727.000000,740351.000000,7815167.000000
2018-05-12 15:33:01,postgres,f,1,61,60.000000,216.051825,13107.000000,36662.416953,200.000000,482047.000000,149631.000000,230143.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6559.000000,486193.906388,30048.000000,48005119.000000,535039.000000,7979007.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6559.000000,522112.278091,65664.000000,48005119.000000,579071.000000,7979007.000000
2018-05-12 15:35:02,postgres,f,1,64,60.000000,221.938692,13568.000000,42888.947155,205.000000,749055.000000,171391.000000,263423.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6878.000000,476405.334109,50176.000000,34603007.000000,681983.000000,7151615.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6878.000000,518144.716487,81152.000000,34603007.000000,725503.000000,7151615.000000
2018-05-12 15:37:04,postgres,f,1,67,60.000000,221.759937,13485.000000,36332.951205,208.000000,473343.000000,152959.000000,221439.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6678.000000,530003.975442,14128.000000,43778047.000000,634879.000000,8929279.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6678.000000,566243.243486,14520.000000,43778047.000000,677375.000000,8929279.000000
2018-05-12 15:39:05,postgres,f,1,70,60.000000,240.328041,14623.000000,39455.440676,227.000000,417279.000000,158847.000000,236543.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7357.000000,493647.915183,33984.000000,37421055.000000,486143.000000,8945663.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7357.000000,533330.109556,53888.000000,37421055.000000,546303.000000,8945663.000000
2018-05-12 15:41:06,postgres,d,1,49,60.000000,631.682676,36231.000000,30706.897215,155.000000,1317887.000000,221823.000000,459519.000000,1910.000000,957092.892147,231168.000000,2028543.000000,1639423.000000,1957887.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:43:08,postgres,d,1,52,60.000000,951.988440,55101.000000,36283.121214,134.000000,1747967.000000,282111.000000,534527.000000,967.000000,1169929.795243,185344.000000,2353151.000000,1861631.000000,1964031.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:45:10,postgres,d,1,55,60.000000,1075.481816,64750.000000,38978.489436,134.000000,2193407.000000,310527.000000,582143.000000,565.000000,1506157.196460,360960.000000,3581951.000000,2347007.000000,3577855.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:47:14,postgres,d,1,58,60.000000,1292.561078,76240.000000,36967.037002,133.000000,1869823.000000,303103.000000,560639.000000,524.000000,1364209.343511,542208.000000,2248703.000000,2138111.000000,2246655.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:49:17,postgres,d,1,61,60.000000,1385.075910,79520.000000,41262.073101,133.000000,2559999.000000,339711.000000,628735.000000,264.000000,1378178.909091,290304.000000,2510847.000000,2394111.000000,2492415.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:51:19,postgres,d,1,64,60.000000,1345.795252,83423.000000,44524.780816,134.000000,2121727.000000,367103.000000,696831.000000,109.000000,2724763.009174,327680.000000,6352895.000000,6291455.000000,6348799.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:53:31,postgres,d,1,67,60.000000,1452.908840,83085.000000,46496.110489,131.000000,2030591.000000,391679.000000,698879.000000,60.000000,1736935.466667,236288.000000,2400255.000000,2338815.000000,2396159.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-12 15:55:33,postgres,d,1,70,60.000000,1397.233770,82943.000000,50041.168128,131.000000,2416639.000000,411647.000000,784895.000000,41.000000,3276775.024390,2533376.000000,3903487.000000,3895295.000000,3903487.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
