timestamp,database,workload,nodes,threads,duration,throughput,readOperationCount,readAvgLatency,readMinLatency,readMaxLatency,readPer95Latency,readPer99Latency,insertOperationCount,insertAvgLatency,insertMinLatency,insertMaxLatency,insertPer95Latency,insertPer99Latency,updateOperationCount,updateAvgLatency,updateMinLatency,updateMaxLatency,updatePer95Latency,updatePer99Latency,scanOperationCount,scanAvgLatency,scanMinLatency,scanMaxLatency,scanPer95Latency,scanPer99Latency,rmwOperationCount,rmwAvgLatency,rmwMinLatency,rmwMaxLatency,rmwPer95Latency,rmwPer99Latency
2018-05-10 21:48:08,postgres,a,1,3,60.000000,28.704873,851.000000,60059.763807,282.000000,249343.000000,142207.000000,173823.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,876.000000,146109.488584,16544.000000,331519.000000,253183.000000,307967.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 21:50:16,postgres,a,1,9,60.000000,49.958451,1486.000000,91220.169583,290.000000,4161535.000000,195327.000000,253695.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1520.000000,265509.463158,37536.000000,4886527.000000,364031.000000,1424383.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 21:52:17,postgres,a,1,15,60.000000,67.801400,2000.000000,95609.243500,282.000000,8822783.000000,226303.000000,287487.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2079.000000,340646.433862,95936.000000,11190271.000000,423167.000000,1488895.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 21:54:18,postgres,a,1,21,60.000000,114.533493,3389.000000,86007.541163,264.000000,392191.000000,234623.000000,276991.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3505.000000,275834.983167,55968.000000,699391.000000,428543.000000,511231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 21:56:18,postgres,a,1,27,60.000000,143.172464,4233.000000,84177.306402,243.000000,386047.000000,246527.000000,292863.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4394.000000,287659.415567,45472.000000,1227775.000000,443647.000000,512767.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 21:58:19,postgres,a,1,33,60.000000,136.455671,4061.000000,84681.534351,243.000000,505599.000000,279807.000000,357631.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4161.000000,392830.569575,114048.000000,4386815.000000,637439.000000,1047039.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 22:00:20,postgres,a,1,39,60.000000,189.660893,5695.000000,69208.629148,226.000000,464639.000000,243583.000000,315647.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5737.000000,338758.509325,97344.000000,3524607.000000,536575.000000,1320959.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 22:02:21,postgres,a,1,45,60.000000,164.110682,4900.000000,58495.299184,244.000000,870911.000000,215551.000000,315647.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5052.000000,478549.301663,97728.000000,24707071.000000,710143.000000,4898815.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 22:04:22,postgres,b,1,3,60.000000,132.881796,7590.000000,19121.565086,234.000000,176511.000000,82303.000000,117055.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,395.000000,87483.594937,13856.000000,270591.000000,179199.000000,203903.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10 22:06:23,postgres,b,1,9,60.000000,177.194326,10091.000000,43471.858587,234.000000,336383.000000,145151.000000,213119.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,552.000000,181520.086957,35584.000000,507391.000000,327423.000000,395263.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
