timestamp,database,workload,nodes,threads,target,duration,throughput,readOperationCount,readAvgLatency,readMinLatency,readMaxLatency,readPer95Latency,readPer99Latency,insertOperationCount,insertAvgLatency,insertMinLatency,insertMaxLatency,insertPer95Latency,insertPer99Latency,updateOperationCount,updateAvgLatency,updateMinLatency,updateMaxLatency,updatePer95Latency,updatePer99Latency,scanOperationCount,scanAvgLatency,scanMinLatency,scanMaxLatency,scanPer95Latency,scanPer99Latency,rmwOperationCount,rmwAvgLatency,rmwMinLatency,rmwMaxLatency,rmwPer95Latency,rmwPer99Latency
2018-05-09 00:05:39,postgres,a,1,3,60.000000,47.238590,1389.000000,36562.946004,279.000000,262399.000000,84351.000000,109183.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1449.000000,88468.494134,18944.000000,656383.000000,152959.000000,201215.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-09 00:07:39,postgres,a,1,9,60.000000,77.372044,2272.000000,51608.664613,281.000000,541183.000000,125567.000000,156671.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2381.000000,177216.833263,43712.000000,4304895.000000,230271.000000,1154047.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-09 00:09:40,postgres,a,1,15,60.000000,103.938658,3149.000000,61926.998412,256.000000,662015.000000,163711.000000,221695.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3100.000000,227046.338065,52416.000000,4784127.000000,297471.000000,1345535.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-09 00:11:41,postgres,a,1,21,60.000000,159.036465,4851.000000,57964.104308,221.000000,264703.000000,172159.000000,207103.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4709.000000,207405.862816,47104.000000,692735.000000,322303.000000,384767.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-09 00:13:42,postgres,a,1,27,60.000000,192.602444,5781.000000,55142.293721,226.000000,434175.000000,183039.000000,233471.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5805.000000,223723.747115,73984.000000,2527231.000000,358911.000000,492031.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-09 00:15:43,postgres,a,1,33,60.000000,198.536731,6016.000000,47307.933843,214.000000,360447.000000,173695.000000,237823.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5951.000000,284803.911948,65248.000000,3332095.000000,454399.000000,920063.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-09 00:17:43,postgres,a,1,39,60.000000,234.334593,7002.000000,45712.840760,235.000000,388351.000000,175231.000000,247551.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7134.000000,283176.695262,56864.000000,5591039.000000,450559.000000,1340415.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-09 00:19:44,postgres,a,1,45,60.000000,194.030345,5729.000000,48484.591552,239.000000,729087.000000,188415.000000,290303.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5998.000000,403179.107703,95296.000000,10289151.000000,995839.000000,3024895.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-09 00:21:45,postgres,b,1,3,60.000000,199.430911,11382.000000,12716.083026,214.000000,163583.000000,51039.000000,75327.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,603.000000,57967.210614,13496.000000,219391.000000,106815.000000,136063.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-09 00:23:46,postgres,b,1,9,60.000000,263.790406,15047.000000,29048.179504,212.000000,242815.000000,97279.000000,139391.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,801.000000,127259.545568,38784.000000,353279.000000,220031.000000,277503.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-09 00:25:47,postgres,b,1,15,60.000000,276.170822,15746.000000,43142.567509,196.000000,453375.000000,151551.000000,222463.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,848.000000,257777.358491,67264.000000,854015.000000,467199.000000,565247.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-09 00:27:48,postgres,b,1,21,60.000000,360.137709,20572.000000,48287.372302,167.000000,519679.000000,157311.000000,251391.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1082.000000,244380.022181,57440.000000,694783.000000,447487.000000,568831.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
