timestamp,database,workload,nodes,threads,duration,throughput,readOperationCount,readAvgLatency,readMinLatency,readMaxLatency,readPer95Latency,readPer99Latency,insertOperationCount,insertAvgLatency,insertMinLatency,insertMaxLatency,insertPer95Latency,insertPer99Latency,updateOperationCount,updateAvgLatency,updateMinLatency,updateMaxLatency,updatePer95Latency,updatePer99Latency,scanOperationCount,scanAvgLatency,scanMinLatency,scanMaxLatency,scanPer95Latency,scanPer99Latency,rmwOperationCount,rmwAvgLatency,rmwMinLatency,rmwMaxLatency,rmwPer95Latency,rmwPer99Latency
2018-05-13 21:26:12,postgres,a,1,3,60.000000,28.520084,836.000000,64916.361244,303.000000,223487.000000,149887.000000,172799.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,878.000000,141686.578588,16816.000000,351999.000000,252415.000000,291327.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 21:28:59,postgres,b,1,3,60.000000,91.618420,5229.000000,29120.106139,259.000000,500223.000000,98367.000000,148095.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,278.000000,98521.669065,20208.000000,947199.000000,196095.000000,260607.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 21:31:45,postgres,c,1,3,60.000000,142.502499,8553.000000,20974.983865,233.000000,660991.000000,77759.000000,118207.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 21:34:35,postgres,f,1,3,60.000000,33.412054,2009.000000,43090.947237,276.000000,202751.000000,126847.000000,155135.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1006.000000,92423.920477,12224.000000,222463.000000,158847.000000,193535.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1006.000000,137028.099404,12672.000000,317695.000000,241279.000000,292607.000000
2018-05-13 21:37:21,postgres,d,1,3,60.000000,169.414194,9595.000000,13669.751537,208.000000,190975.000000,75455.000000,107839.000000,579.000000,83554.176166,12832.000000,351231.000000,157695.000000,205439.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 21:43:10,postgres,a,1,12,60.000000,60.027534,1821.000000,113515.165843,281.000000,400127.000000,243967.000000,307711.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1798.000000,283807.768632,79872.000000,632319.000000,428031.000000,505343.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 21:45:55,postgres,b,1,12,60.000000,116.495480,6649.000000,93500.454053,236.000000,549887.000000,266239.000000,330239.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,349.000000,275599.220630,65920.000000,1744895.000000,535551.000000,1337343.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 21:48:39,postgres,c,1,12,60.000000,195.570789,11754.000000,61155.982219,216.000000,734719.000000,225151.000000,319231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 21:51:22,postgres,f,1,12,60.000000,82.992858,4997.000000,63922.004803,253.000000,335615.000000,197503.000000,235903.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2503.000000,159645.826608,37280.000000,465663.000000,220415.000000,294399.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2503.000000,223392.230124,38784.000000,465919.000000,356607.000000,403455.000000
2018-05-13 21:54:06,postgres,d,1,12,60.000000,280.261977,16038.000000,33990.722846,198.000000,439807.000000,163327.000000,255999.000000,822.000000,211472.934307,58336.000000,462079.000000,341503.000000,379391.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 21:59:50,postgres,a,1,21,60.000000,81.556459,2443.000000,143108.199754,254.000000,525311.000000,316159.000000,411391.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2472.000000,364697.967638,97088.000000,1099775.000000,541183.000000,685567.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:02:34,postgres,b,1,21,60.000000,128.857858,7356.000000,148381.924415,213.000000,740351.000000,373503.000000,442879.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,414.000000,402970.202899,112704.000000,833023.000000,656895.000000,744447.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:05:19,postgres,c,1,21,60.000000,210.599791,12672.000000,99158.040720,201.000000,886271.000000,347391.000000,476415.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:08:03,postgres,f,1,21,60.000000,116.622630,7018.000000,74755.618125,231.000000,441087.000000,240511.000000,300031.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3492.000000,209730.886598,70656.000000,686079.000000,299007.000000,423935.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3492.000000,286929.988545,79808.000000,795647.000000,453119.000000,525823.000000
2018-05-13 22:10:46,postgres,d,1,21,60.000000,415.043587,23775.000000,37753.966814,174.000000,494847.000000,202111.000000,323071.000000,1221.000000,295739.623260,116544.000000,1897471.000000,428031.000000,1418239.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:16:34,postgres,a,1,30,60.000000,110.471769,3372.000000,150752.336595,257.000000,748031.000000,331775.000000,411135.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3290.000000,389253.048024,118016.000000,1386495.000000,590335.000000,702975.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:19:17,postgres,b,1,30,60.000000,169.030006,9613.000000,161871.827317,212.000000,598527.000000,390655.000000,448511.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,555.000000,433674.666667,113472.000000,885759.000000,656383.000000,790015.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:22:01,postgres,c,1,30,60.000000,263.430507,15868.000000,113165.348437,183.000000,1041407.000000,380671.000000,517887.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:24:45,postgres,f,1,30,60.000000,161.821866,9742.000000,63610.321084,240.000000,435199.000000,227839.000000,292095.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4951.000000,237554.504545,65984.000000,3340287.000000,352255.000000,793087.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4951.000000,300333.236922,99072.000000,3340287.000000,479999.000000,793599.000000
2018-05-13 22:27:29,postgres,d,1,30,60.000000,749.680355,42973.000000,27347.555349,142.000000,501247.000000,182527.000000,289535.000000,2175.000000,286100.921379,106944.000000,663039.000000,425727.000000,482303.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:33:16,postgres,a,1,39,60.000000,125.276002,3739.000000,164886.889810,238.000000,855039.000000,384255.000000,488959.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3807.000000,447798.014184,133120.000000,2553855.000000,684031.000000,949247.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:36:00,postgres,b,1,39,60.000000,207.307203,11945.000000,168050.475680,185.000000,762367.000000,466175.000000,558079.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,606.000000,549486.046205,193536.000000,1089535.000000,863743.000000,964095.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:38:44,postgres,c,1,39,60.000000,280.456075,16923.000000,138181.875259,162.000000,1044479.000000,453119.000000,595967.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:41:28,postgres,f,1,39,60.000000,185.536514,11227.000000,66566.644072,218.000000,416511.000000,244607.000000,316927.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5648.000000,281798.968839,82688.000000,7921663.000000,437759.000000,1575935.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5648.000000,348714.798867,107968.000000,7921663.000000,545791.000000,1576959.000000
2018-05-13 22:44:12,postgres,d,1,39,60.000000,840.734663,48204.000000,30557.125923,135.000000,650751.000000,210815.000000,322559.000000,2515.000000,343751.685089,131456.000000,798207.000000,512511.000000,632319.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:49:32,postgres,a,1,48,60.000000,148.721997,4588.000000,153029.533348,255.000000,718847.000000,388607.000000,493567.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4454.000000,485278.383476,130048.000000,7909375.000000,828927.000000,2641919.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:52:17,postgres,b,1,48,60.000000,233.776983,13412.000000,181826.252013,164.000000,920063.000000,518655.000000,631295.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,710.000000,620130.433803,237440.000000,1354751.000000,961535.000000,1031167.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:55:01,postgres,c,1,48,60.000000,306.462579,18480.000000,155439.731872,180.000000,1032703.000000,513535.000000,668671.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 22:57:46,postgres,f,1,48,60.000000,220.291536,13299.000000,58019.965712,195.000000,433407.000000,218495.000000,309503.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6550.000000,321213.933435,80320.000000,11902975.000000,479487.000000,2936831.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6550.000000,379026.105649,104768.000000,11902975.000000,586239.000000,2936831.000000
2018-05-13 23:00:29,postgres,d,1,48,60.000000,1074.647911,61537.000000,27122.964704,134.000000,845823.000000,205951.000000,306175.000000,3246.000000,371850.331485,171136.000000,1198079.000000,542207.000000,749055.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 23:05:51,postgres,a,1,57,60.000000,159.477922,4896.000000,170081.110907,248.000000,774143.000000,401919.000000,491775.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4769.000000,538002.949046,132608.000000,10313727.000000,837631.000000,3172351.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 23:08:36,postgres,b,1,57,60.000000,262.534139,15072.000000,194632.041667,170.000000,1132543.000000,560127.000000,714239.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,789.000000,615043.812421,252288.000000,1319935.000000,977919.000000,1137663.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 23:11:21,postgres,c,1,57,60.000000,350.369438,21149.000000,161745.421438,160.000000,1268735.000000,544767.000000,728575.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 23:14:05,postgres,f,1,57,60.000000,228.840177,13989.000000,56267.520981,226.000000,501247.000000,213247.000000,289791.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7048.000000,375151.480136,60480.000000,36143103.000000,442367.000000,5242879.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7048.000000,432090.102157,86592.000000,36143103.000000,532991.000000,5242879.000000
2018-05-13 23:16:50,postgres,d,1,57,60.000000,1328.853716,76123.000000,25691.018851,128.000000,816127.000000,198911.000000,310271.000000,3971.000000,367351.280786,152448.000000,1169407.000000,551423.000000,734719.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 23:22:13,postgres,a,1,66,60.000000,155.953514,4729.000000,170172.758511,235.000000,923135.000000,406783.000000,523263.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4772.000000,655588.962280,139008.000000,26705919.000000,1015295.000000,6500351.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 23:24:59,postgres,b,1,66,60.000000,258.484518,14841.000000,228822.498349,154.000000,1348607.000000,648191.000000,841727.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,803.000000,666324.961395,242816.000000,1655807.000000,1075199.000000,1305599.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-13 23:27:44,postgres,c,1,66,60.000000,340.042373,20544.000000,192509.714856,145.000000,1489919.000000,643583.000000,865279.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
